down,ydstogo,yardline_100,game_seconds_remaining,score_differential,qtr,go_for_it
4.0,4,8.0,726.0,10.0,4,0
4.0,11,50.0,378.0,13.0,4,0
4.0,6,50.0,27.0,13.0,4,0
4.0,6,71.0,3474.0,-7.0,1,0
4.0,14,75.0,3402.0,7.0,1,0
4.0,12,58.0,3280.0,-7.0,1,0
4.0,6,53.0,3146.0,7.0,1,1
4.0,11,76.0,2788.0,-14.0,1,0
4.0,6,36.0,2637.0,14.0,2,0
4.0,2,67.0,2584.0,-17.0,2,0
4.0,1,50.0,2105.0,-24.0,2,1
4.0,7,49.0,1810.0,-31.0,2,1
4.0,10,61.0,1683.0,-28.0,3,0
4.0,3,62.0,1515.0,28.0,3,0
4.0,9,70.0,893.0,-28.0,4,0
4.0,9,59.0,766.0,28.0,4,0
4.0,9,53.0,531.0,28.0,4,0
4.0,8,78.0,492.0,-28.0,4,0
4.0,6,13.0,167.0,28.0,4,0
4.0,5,62.0,115.0,-31.0,4,1
4.0,9,65.0,3216.0,-7.0,1,0
4.0,4,54.0,3053.0,7.0,1,0
4.0,4,59.0,2542.0,-7.0,2,0
4.0,10,10.0,1809.0,-16.0,2,0
4.0,4,30.0,1537.0,-13.0,3,1
4.0,9,74.0,1183.0,6.0,3,0
4.0,3,34.0,962.0,-6.0,3,0
4.0,11,51.0,675.0,-6.0,4,0
4.0,1,82.0,506.0,6.0,4,0
4.0,11,37.0,248.0,-6.0,4,0
4.0,4,34.0,178.0,3.0,4,0
4.0,4,63.0,3453.0,0.0,1,1
4.0,1,1.0,3188.0,0.0,1,1
4.0,5,94.0,3095.0,0.0,1,0
4.0,4,27.0,2876.0,0.0,1,0
4.0,9,74.0,2815.0,-3.0,1,0
4.0,1,14.0,2277.0,-3.0,2,1
4.0,7,9.0,2150.0,-3.0,2,0
4.0,4,68.0,2026.0,0.0,2,0
4.0,17,76.0,1447.0,-14.0,3,0
4.0,5,68.0,1256.0,-14.0,3,0
4.0,2,57.0,1081.0,14.0,3,0
4.0,9,12.0,893.0,-14.0,4,0
4.0,11,22.0,436.0,11.0,4,0
4.0,5,19.0,253.0,-14.0,4,1
4.0,12,56.0,74.0,14.0,4,0
4.0,8,17.0,2693.0,-7.0,2,0
4.0,13,78.0,2570.0,4.0,2,0
4.0,14,50.0,2385.0,-4.0,2,0
4.0,11,70.0,2262.0,4.0,2,0
4.0,7,43.0,1826.0,-3.0,2,0
4.0,4,19.0,1489.0,3.0,3,0
4.0,12,15.0,596.0,-5.0,4,0
4.0,2,2.0,459.0,2.0,4,0
4.0,6,71.0,95.0,5.0,4,0
4.0,10,35.0,26.0,-5.0,4,1
4.0,4,70.0,2992.0,-7.0,1,0
4.0,16,19.0,2782.0,-7.0,1,0
4.0,7,7.0,2433.0,-11.0,2,0
4.0,2,49.0,2136.0,8.0,2,1
4.0,2,29.0,1974.0,-8.0,2,0
4.0,13,44.0,1840.0,5.0,2,0
4.0,9,74.0,1700.0,5.0,3,0
4.0,4,22.0,1603.0,-5.0,3,0
4.0,1,71.0,1251.0,-16.0,3,1
4.0,2,34.0,1042.0,-16.0,3,1
4.0,19,38.0,900.0,-16.0,4,0
4.0,3,49.0,668.0,16.0,4,1
4.0,7,20.0,537.0,16.0,4,0
4.0,1,66.0,452.0,-19.0,4,1
4.0,13,42.0,187.0,-19.0,4,1
4.0,2,67.0,3473.0,0.0,1,0
4.0,9,90.0,3368.0,0.0,1,0
4.0,7,7.0,3122.0,0.0,1,0
4.0,5,55.0,2963.0,-3.0,1,0
4.0,6,65.0,2700.0,3.0,2,0
4.0,1,20.0,2514.0,-3.0,2,1
4.0,2,69.0,2423.0,3.0,2,1
4.0,13,13.0,2025.0,3.0,2,0
4.0,10,38.0,1898.0,-6.0,2,0
4.0,14,79.0,1688.0,10.0,3,0
4.0,7,8.0,1479.0,-10.0,3,0
4.0,8,23.0,1363.0,7.0,3,0
4.0,7,35.0,77.0,-7.0,4,1
4.0,16,77.0,53.0,7.0,4,0
4.0,11,76.0,3525.0,0.0,1,0
4.0,3,35.0,3318.0,0.0,1,0
4.0,7,53.0,3005.0,-3.0,1,0
4.0,8,74.0,2453.0,-3.0,2,0
4.0,3,58.0,2322.0,3.0,2,0
4.0,2,2.0,1913.0,-3.0,2,0
4.0,19,84.0,1165.0,3.0,3,0
4.0,3,13.0,1034.0,-3.0,3,0
4.0,3,47.0,821.0,0.0,4,0
4.0,1,63.0,643.0,0.0,4,0
4.0,15,82.0,546.0,0.0,4,0
4.0,3,12.0,170.0,0.0,4,0
4.0,8,73.0,3484.0,-7.0,1,0
4.0,3,29.0,3351.0,7.0,1,0
4.0,1,29.0,3149.0,-7.0,1,1
4.0,12,21.0,3064.0,-7.0,1,0
4.0,7,65.0,2805.0,-11.0,1,0
4.0,5,69.0,2741.0,11.0,1,0
4.0,8,77.0,2094.0,4.0,2,0
4.0,1,57.0,1802.0,-4.0,2,1
4.0,7,48.0,1602.0,4.0,3,0
4.0,13,93.0,1492.0,-4.0,3,0
4.0,15,60.0,1401.0,4.0,3,0
4.0,14,84.0,1308.0,-4.0,3,0
4.0,9,49.0,1135.0,4.0,3,0
4.0,16,25.0,738.0,-4.0,4,0
4.0,11,18.0,507.0,1.0,4,0
4.0,2,67.0,260.0,-3.0,4,0
4.0,1,67.0,3482.0,0.0,1,0
4.0,10,73.0,3036.0,-7.0,1,0
4.0,5,56.0,2899.0,7.0,1,0
4.0,7,52.0,2830.0,-7.0,1,0
4.0,7,85.0,2708.0,7.0,1,0
4.0,17,42.0,2208.0,0.0,2,0
4.0,6,87.0,2113.0,0.0,2,0
4.0,3,10.0,1907.0,0.0,2,0
4.0,14,56.0,1833.0,-3.0,2,0
4.0,1,55.0,1515.0,-1.0,3,1
4.0,12,77.0,915.0,0.0,3,0
4.0,6,6.0,495.0,0.0,4,0
4.0,8,33.0,244.0,-3.0,4,0
4.0,6,54.0,178.0,3.0,4,0
4.0,3,63.0,106.0,-3.0,4,1
4.0,19,47.0,3350.0,0.0,1,0
4.0,3,3.0,2880.0,0.0,1,0
4.0,4,23.0,2696.0,-3.0,2,0
4.0,6,71.0,2639.0,0.0,2,0
4.0,13,37.0,2298.0,0.0,2,0
4.0,15,82.0,2091.0,0.0,2,0
4.0,6,27.0,1834.0,0.0,2,0
4.0,4,32.0,1520.0,-3.0,3,0
4.0,4,35.0,1336.0,0.0,3,0
4.0,2,3.0,508.0,-10.0,4,0
4.0,11,65.0,252.0,7.0,4,0
4.0,4,24.0,3.0,0.0,4,0
4.0,1,5.0,3019.0,-7.0,1,1
4.0,15,65.0,2468.0,-14.0,2,0
4.0,15,79.0,2365.0,14.0,2,0
4.0,1,1.0,2102.0,-14.0,2,1
4.0,2,37.0,1886.0,7.0,2,0
4.0,6,33.0,1329.0,13.0,3,0
4.0,17,84.0,465.0,9.0,4,0
4.0,12,46.0,31.0,2.0,4,0
4.0,4,46.0,3438.0,0.0,1,0
4.0,1,71.0,3319.0,0.0,1,0
4.0,1,71.0,3234.0,0.0,1,0
4.0,6,54.0,3136.0,0.0,1,0
4.0,4,30.0,2595.0,0.0,2,0
4.0,11,76.0,2537.0,-3.0,2,0
4.0,3,20.0,2314.0,3.0,2,0
4.0,14,25.0,2021.0,6.0,2,0
4.0,8,63.0,1909.0,-9.0,2,0
4.0,17,87.0,1888.0,9.0,2,0
4.0,10,46.0,1848.0,9.0,2,0
4.0,3,46.0,1803.0,-9.0,2,1
4.0,5,70.0,1710.0,-9.0,3,0
4.0,23,87.0,1555.0,9.0,3,0
4.0,4,69.0,864.0,10.0,4,0
4.0,16,89.0,775.0,-10.0,4,0
4.0,24,55.0,631.0,10.0,4,0
4.0,6,43.0,413.0,-10.0,4,1
4.0,11,57.0,316.0,10.0,4,0
4.0,4,69.0,110.0,3.0,4,0
4.0,9,78.0,3557.0,0.0,1,0
4.0,3,5.0,3275.0,0.0,1,0
4.0,5,64.0,3101.0,-3.0,1,0
4.0,16,51.0,2498.0,-3.0,2,0
4.0,5,70.0,2368.0,3.0,2,0
4.0,14,26.0,1836.0,9.0,2,0
4.0,22,37.0,1357.0,-9.0,3,0
4.0,15,15.0,982.0,2.0,3,0
4.0,1,46.0,894.0,-5.0,4,1
4.0,9,36.0,455.0,-2.0,4,0
4.0,19,73.0,285.0,-1.0,4,0
4.0,5,27.0,56.0,1.0,4,0
4.0,10,45.0,8.0,-1.0,4,0
4.0,16,42.0,3267.0,0.0,1,0
4.0,9,66.0,3111.0,0.0,1,0
4.0,7,84.0,3009.0,0.0,1,0
4.0,4,4.0,2464.0,7.0,2,0
4.0,1,66.0,2349.0,-10.0,2,0
4.0,6,71.0,2135.0,-17.0,2,0
4.0,1,58.0,1531.0,21.0,3,0
4.0,9,60.0,1193.0,-28.0,3,0
4.0,4,69.0,655.0,-35.0,4,0
4.0,9,54.0,491.0,35.0,4,0
4.0,10,75.0,2733.0,0.0,1,0
4.0,7,57.0,2580.0,0.0,2,0
4.0,2,78.0,2393.0,0.0,2,0
4.0,14,73.0,2274.0,0.0,2,0
4.0,16,58.0,2057.0,0.0,2,0
4.0,10,36.0,1842.0,0.0,2,0
4.0,10,53.0,1807.0,3.0,2,0
4.0,2,43.0,1686.0,3.0,3,0
4.0,14,16.0,1456.0,-3.0,3,0
4.0,7,14.0,1131.0,3.0,3,0
4.0,8,74.0,947.0,-6.0,3,0
4.0,14,45.0,843.0,6.0,4,0
4.0,8,73.0,277.0,-7.0,4,0
4.0,8,77.0,178.0,7.0,4,0
4.0,1,66.0,3537.0,0.0,1,0
4.0,18,28.0,3125.0,0.0,1,0
4.0,2,68.0,2991.0,-3.0,1,0
4.0,8,27.0,2745.0,3.0,1,0
4.0,5,53.0,2578.0,-6.0,2,1
4.0,1,16.0,2217.0,1.0,2,1
4.0,8,45.0,1859.0,-6.0,2,0
4.0,2,67.0,1420.0,-12.0,3,0
4.0,1,65.0,958.0,5.0,3,0
4.0,1,12.0,411.0,-1.0,4,0
4.0,7,45.0,233.0,-2.0,4,0
4.0,7,48.0,118.0,2.0,4,0
4.0,17,77.0,2983.0,0.0,1,0
4.0,5,66.0,2927.0,0.0,1,0
4.0,2,71.0,2827.0,0.0,1,0
4.0,11,64.0,2579.0,-7.0,2,0
4.0,30,95.0,2144.0,0.0,2,0
4.0,5,50.0,2057.0,0.0,2,0
4.0,9,88.0,1993.0,0.0,2,0
4.0,7,60.0,1931.0,0.0,2,0
4.0,14,55.0,1868.0,0.0,2,0
4.0,10,31.0,1531.0,0.0,3,0
4.0,8,63.0,1388.0,-3.0,3,0
4.0,2,2.0,925.0,3.0,3,0
4.0,6,71.0,821.0,-6.0,4,0
4.0,1,38.0,468.0,6.0,4,0
4.0,9,74.0,230.0,-1.0,4,0
4.0,9,59.0,196.0,1.0,4,0
4.0,10,98.0,170.0,-1.0,4,0
4.0,25,59.0,120.0,1.0,4,0
4.0,1,76.0,3513.0,0.0,1,0
4.0,2,20.0,3256.0,0.0,1,0
4.0,4,49.0,3193.0,-3.0,1,0
4.0,10,75.0,2269.0,10.0,2,0
4.0,8,51.0,2005.0,-10.0,2,0
4.0,5,59.0,1500.0,-24.0,3,1
4.0,6,59.0,1004.0,-31.0,3,0
4.0,6,37.0,802.0,31.0,4,1
4.0,1,66.0,712.0,-38.0,4,1
4.0,1,1.0,409.0,38.0,4,0
4.0,13,86.0,198.0,41.0,4,0
4.0,2,67.0,3479.0,0.0,1,0
4.0,10,15.0,3062.0,0.0,1,0
4.0,9,67.0,2600.0,-3.0,2,0
4.0,15,78.0,2099.0,-11.0,2,0
4.0,8,23.0,1855.0,11.0,2,0
4.0,6,52.0,1591.0,14.0,3,0
4.0,4,48.0,1362.0,-14.0,3,0
4.0,1,22.0,1044.0,-14.0,3,1
4.0,11,18.0,911.0,-14.0,3,0
4.0,10,18.0,711.0,-11.0,4,0
4.0,3,44.0,527.0,8.0,4,0
4.0,4,30.0,172.0,6.0,4,0
4.0,8,69.0,3307.0,-6.0,1,0
4.0,5,5.0,2698.0,6.0,2,0
4.0,2,2.0,2289.0,-9.0,2,0
4.0,6,61.0,2058.0,-1.0,2,0
4.0,1,37.0,1654.0,-1.0,3,1
4.0,4,15.0,1049.0,-1.0,3,0
4.0,9,75.0,973.0,-8.0,3,0
4.0,28,60.0,825.0,8.0,4,0
4.0,3,68.0,498.0,-2.0,4,0
4.0,1,75.0,404.0,2.0,4,0
4.0,2,57.0,277.0,-2.0,4,1
4.0,11,66.0,64.0,2.0,4,0
4.0,2,67.0,3501.0,0.0,1,0
4.0,4,66.0,3441.0,0.0,1,0
4.0,5,47.0,3169.0,0.0,1,0
4.0,8,63.0,2910.0,0.0,1,0
4.0,1,75.0,2831.0,0.0,1,0
4.0,1,16.0,2411.0,0.0,2,1
4.0,9,22.0,2043.0,-7.0,2,0
4.0,15,80.0,1942.0,4.0,2,0
4.0,1,55.0,1801.0,-2.0,2,1
4.0,8,40.0,1484.0,2.0,3,0
4.0,11,71.0,1306.0,-2.0,3,0
4.0,11,55.0,1184.0,2.0,3,0
4.0,1,2.0,468.0,-3.0,4,0
4.0,14,79.0,381.0,0.0,4,0
4.0,6,71.0,3219.0,-7.0,1,0
4.0,1,72.0,3120.0,7.0,1,0
4.0,11,60.0,2700.0,7.0,2,0
4.0,9,57.0,2385.0,-7.0,2,0
4.0,2,88.0,2245.0,7.0,2,0
4.0,10,10.0,1892.0,0.0,2,0
4.0,15,80.0,1869.0,-3.0,2,0
4.0,17,53.0,1826.0,3.0,2,0
4.0,7,62.0,1632.0,-3.0,3,0
4.0,9,91.0,1544.0,3.0,3,0
4.0,6,38.0,1093.0,-4.0,3,0
4.0,1,33.0,333.0,11.0,4,1
4.0,10,86.0,239.0,11.0,4,0
4.0,3,13.0,77.0,-11.0,4,0
4.0,13,14.0,2860.0,-7.0,1,0
4.0,2,4.0,2352.0,4.0,2,0
4.0,14,79.0,2259.0,-7.0,2,0
4.0,6,51.0,1913.0,-14.0,2,1
4.0,2,52.0,1673.0,-14.0,3,1
4.0,10,48.0,1574.0,14.0,3,0
4.0,1,82.0,1465.0,-14.0,3,0
4.0,2,53.0,1113.0,-21.0,3,1
4.0,2,2.0,928.0,-21.0,3,1
4.0,12,51.0,382.0,-21.0,4,1
4.0,10,30.0,250.0,-21.0,4,1
4.0,2,90.0,225.0,21.0,4,0
4.0,1,47.0,3016.0,-7.0,1,1
4.0,11,36.0,2886.0,-7.0,1,0
4.0,14,58.0,2716.0,-14.0,1,0
4.0,1,22.0,2050.0,21.0,2,1
4.0,7,72.0,1644.0,-28.0,3,0
4.0,11,71.0,1544.0,28.0,3,0
4.0,19,45.0,900.0,21.0,4,0
4.0,3,76.0,382.0,15.0,4,0
4.0,6,42.0,284.0,-15.0,4,1
4.0,4,13.0,192.0,-15.0,4,1
4.0,13,63.0,120.0,15.0,4,0
4.0,15,55.0,80.0,-15.0,4,1
4.0,1,66.0,3523.0,0.0,1,0
4.0,15,62.0,3438.0,0.0,1,0
4.0,7,70.0,3122.0,-7.0,1,0
4.0,13,87.0,3006.0,7.0,1,0
4.0,21,69.0,2933.0,-7.0,1,0
4.0,9,57.0,2664.0,7.0,2,0
4.0,8,22.0,2003.0,1.0,2,0
4.0,15,74.0,1911.0,-4.0,2,0
4.0,6,6.0,1565.0,-7.0,3,0
4.0,13,40.0,1163.0,-11.0,3,0
4.0,18,83.0,731.0,-18.0,4,0
4.0,7,55.0,608.0,18.0,4,0
4.0,17,66.0,192.0,18.0,4,0
4.0,8,55.0,3400.0,0.0,1,0
4.0,6,75.0,3154.0,0.0,1,0
4.0,5,65.0,2947.0,-7.0,1,0
4.0,3,68.0,2336.0,7.0,2,0
4.0,25,62.0,1911.0,0.0,2,0
4.0,4,69.0,1756.0,0.0,3,0
4.0,2,55.0,1573.0,0.0,3,0
4.0,3,63.0,1361.0,0.0,3,0
4.0,7,78.0,1280.0,0.0,3,0
4.0,24,24.0,939.0,0.0,3,0
4.0,25,85.0,813.0,-7.0,4,0
4.0,7,71.0,712.0,7.0,4,0
4.0,4,42.0,568.0,-7.0,4,0
4.0,14,41.0,357.0,7.0,4,0
4.0,4,4.0,189.0,7.0,4,0
4.0,1,37.0,3322.0,0.0,1,1
4.0,7,29.0,2972.0,-7.0,1,0
4.0,10,75.0,2953.0,4.0,1,0
4.0,8,47.0,2752.0,-4.0,1,0
4.0,12,82.0,2581.0,4.0,2,0
4.0,11,57.0,2424.0,-2.0,2,0
4.0,9,9.0,2234.0,2.0,2,0
4.0,6,59.0,2155.0,-5.0,2,0
4.0,6,23.0,1958.0,-5.0,2,0
4.0,5,70.0,639.0,-9.0,4,0
4.0,12,79.0,506.0,9.0,4,0
4.0,8,62.0,371.0,-9.0,4,1
4.0,14,79.0,239.0,-15.0,4,0
4.0,17,82.0,3489.0,0.0,1,0
4.0,2,5.0,3143.0,0.0,1,1
4.0,7,77.0,3043.0,0.0,1,0
4.0,5,7.0,2835.0,0.0,1,0
4.0,8,15.0,2565.0,-3.0,2,0
4.0,1,66.0,2436.0,0.0,2,0
4.0,8,87.0,2318.0,0.0,2,0
4.0,7,7.0,1801.0,0.0,2,0
4.0,1,13.0,707.0,-3.0,4,1
4.0,10,12.0,572.0,-3.0,4,0
4.0,3,35.0,213.0,-7.0,4,1
4.0,4,34.0,105.0,0.0,4,0
4.0,13,13.0,4.0,0.0,4,0
4.0,10,55.0,3396.0,0.0,1,0
4.0,10,40.0,3194.0,0.0,1,0
4.0,3,42.0,2650.0,0.0,2,0
4.0,18,68.0,2344.0,0.0,2,0
4.0,5,78.0,2253.0,0.0,2,0
4.0,4,16.0,1950.0,0.0,2,0
4.0,2,90.0,1858.0,3.0,2,0
4.0,1,11.0,1468.0,0.0,3,1
4.0,14,14.0,1417.0,0.0,3,0
4.0,6,20.0,1144.0,-3.0,3,0
4.0,21,53.0,812.0,-7.0,4,0
4.0,6,71.0,458.0,-14.0,4,0
4.0,8,84.0,323.0,14.0,4,0
4.0,2,4.0,116.0,-14.0,4,1
4.0,5,47.0,3202.0,-6.0,1,0
4.0,7,7.0,2895.0,6.0,1,0
4.0,22,63.0,2711.0,-9.0,1,0
4.0,9,33.0,2378.0,9.0,2,0
4.0,3,24.0,2122.0,-12.0,2,0
4.0,14,94.0,1522.0,8.0,3,0
4.0,6,10.0,1311.0,-8.0,3,0
4.0,20,73.0,1175.0,5.0,3,0
4.0,11,55.0,917.0,-5.0,3,0
4.0,20,88.0,856.0,5.0,4,0
4.0,4,11.0,352.0,-3.0,4,0
4.0,1,42.0,159.0,0.0,4,1
4.0,5,25.0,25.0,0.0,4,0
4.0,19,83.0,3204.0,-7.0,1,0
4.0,5,12.0,2966.0,7.0,1,0
4.0,20,76.0,2527.0,3.0,2,0
4.0,3,28.0,2385.0,3.0,2,0
4.0,6,45.0,1913.0,-11.0,2,0
4.0,7,73.0,1275.0,-25.0,3,0
4.0,1,15.0,954.0,25.0,3,1
4.0,15,82.0,786.0,-32.0,4,0
4.0,11,71.0,724.0,32.0,4,0
4.0,3,63.0,510.0,-32.0,4,0
4.0,7,13.0,208.0,32.0,4,0
4.0,6,66.0,81.0,-35.0,4,1
4.0,4,43.0,3012.0,0.0,1,0
4.0,12,39.0,2755.0,0.0,1,0
4.0,1,80.0,2700.0,0.0,2,0
4.0,7,63.0,2566.0,0.0,2,0
4.0,11,60.0,2423.0,0.0,2,0
4.0,2,81.0,2262.0,0.0,2,0
4.0,1,39.0,2039.0,0.0,2,1
4.0,2,67.0,1720.0,0.0,3,0
4.0,3,11.0,1458.0,0.0,3,0
4.0,17,30.0,1116.0,-3.0,3,0
4.0,1,31.0,644.0,-10.0,4,1
4.0,8,28.0,511.0,-10.0,4,0
4.0,15,80.0,477.0,7.0,4,0
4.0,6,90.0,170.0,0.0,4,0
4.0,1,14.0,3.0,0.0,4,0
4.0,5,70.0,3519.0,0.0,1,0
4.0,10,30.0,3284.0,0.0,1,0
4.0,15,23.0,3091.0,0.0,1,0
4.0,13,58.0,2517.0,3.0,2,0
4.0,2,23.0,2194.0,-3.0,2,0
4.0,2,2.0,1803.0,-7.0,2,1
4.0,8,73.0,1690.0,0.0,3,0
4.0,4,53.0,1557.0,0.0,3,0
4.0,8,73.0,1483.0,-7.0,3,0
4.0,8,59.0,1168.0,0.0,3,0
4.0,8,88.0,1110.0,0.0,3,0
4.0,5,48.0,438.0,-7.0,4,0
4.0,11,85.0,276.0,7.0,4,0
4.0,5,70.0,3477.0,0.0,1,0
4.0,8,69.0,3382.0,0.0,1,0
4.0,14,80.0,3278.0,0.0,1,0
4.0,6,71.0,2346.0,0.0,2,0
4.0,2,30.0,2080.0,0.0,2,0
4.0,4,41.0,1984.0,0.0,2,0
4.0,6,71.0,1507.0,0.0,3,0
4.0,1,56.0,1348.0,0.0,3,1
4.0,16,19.0,1111.0,0.0,3,0
4.0,22,87.0,1018.0,-3.0,3,0
4.0,11,63.0,777.0,-10.0,4,0
4.0,13,37.0,360.0,10.0,4,0
4.0,2,7.0,294.0,10.0,4,1
4.0,1,20.0,145.0,-10.0,4,0
4.0,2,13.0,3410.0,0.0,1,0
4.0,13,78.0,3319.0,-3.0,1,0
4.0,15,59.0,2826.0,3.0,1,0
4.0,1,3.0,2382.0,-4.0,2,1
4.0,17,72.0,2129.0,-11.0,2,0
4.0,4,40.0,1916.0,11.0,2,0
4.0,34,91.0,1855.0,-11.0,2,0
4.0,1,43.0,1616.0,14.0,3,1
4.0,1,29.0,1438.0,14.0,3,0
4.0,9,48.0,1123.0,-17.0,3,0
4.0,11,88.0,1032.0,17.0,3,0
4.0,1,66.0,832.0,10.0,4,0
4.0,16,88.0,711.0,-10.0,4,0
4.0,8,73.0,414.0,-17.0,4,0
4.0,16,40.0,112.0,17.0,4,0
4.0,8,8.0,3267.0,0.0,1,0
4.0,10,78.0,3241.0,-3.0,1,0
4.0,15,76.0,3104.0,3.0,1,0
4.0,6,70.0,3015.0,-3.0,1,0
4.0,5,74.0,2619.0,-10.0,2,0
4.0,1,1.0,2404.0,-10.0,2,1
4.0,16,28.0,1855.0,10.0,2,0
4.0,3,15.0,1503.0,-13.0,3,0
4.0,10,64.0,1256.0,10.0,3,0
4.0,3,68.0,857.0,3.0,4,0
4.0,9,42.0,559.0,-3.0,4,0
4.0,9,26.0,3276.0,0.0,1,0
4.0,15,80.0,2909.0,-4.0,1,0
4.0,4,65.0,2818.0,4.0,1,0
4.0,1,50.0,2652.0,-4.0,2,1
4.0,7,46.0,2601.0,4.0,2,1
4.0,6,48.0,2279.0,-2.0,2,0
4.0,5,51.0,2048.0,2.0,2,0
4.0,2,72.0,1997.0,-2.0,2,0
4.0,19,58.0,1915.0,2.0,2,0
4.0,3,3.0,1502.0,1.0,3,0
4.0,1,66.0,1427.0,-4.0,3,0
4.0,9,27.0,936.0,4.0,3,0
4.0,4,69.0,853.0,-7.0,4,0
4.0,3,29.0,449.0,7.0,4,0
4.0,1,54.0,119.0,10.0,4,1
4.0,7,17.0,3104.0,7.0,1,0
4.0,9,64.0,2814.0,3.0,1,0
4.0,7,54.0,2652.0,-3.0,2,0
4.0,12,82.0,2226.0,-3.0,2,0
4.0,29,80.0,2069.0,3.0,2,0
4.0,17,19.0,1562.0,-10.0,3,0
4.0,5,44.0,751.0,7.0,4,0
4.0,3,53.0,534.0,7.0,4,0
4.0,5,76.0,257.0,7.0,4,0
4.0,9,48.0,145.0,-7.0,4,1
4.0,12,54.0,73.0,7.0,4,0
4.0,12,90.0,3457.0,-6.0,1,0
4.0,5,70.0,3364.0,6.0,1,0
4.0,2,61.0,3276.0,-6.0,1,0
4.0,6,78.0,3213.0,6.0,1,0
4.0,1,48.0,3119.0,-6.0,1,1
4.0,4,60.0,2536.0,-1.0,2,0
4.0,11,81.0,2412.0,1.0,2,0
4.0,7,59.0,2349.0,-1.0,2,0
4.0,1,1.0,2023.0,1.0,2,1
4.0,5,62.0,1916.0,-8.0,2,0
4.0,12,81.0,1886.0,8.0,2,0
4.0,1,48.0,1806.0,-8.0,2,1
4.0,14,79.0,1581.0,-2.0,3,0
4.0,1,1.0,1142.0,2.0,3,1
4.0,19,59.0,882.0,-9.0,4,0
4.0,18,88.0,766.0,9.0,4,0
4.0,15,18.0,569.0,-9.0,4,0
4.0,17,39.0,156.0,6.0,4,0
4.0,16,19.0,113.0,6.0,4,0
4.0,3,3.0,75.0,-9.0,4,0
4.0,3,32.0,17.0,-6.0,4,1
4.0,6,26.0,360.0,-1.0,5,0
4.0,7,72.0,278.0,-2.0,5,1
4.0,6,60.0,3117.0,-7.0,1,0
4.0,22,99.0,2949.0,7.0,1,0
4.0,16,57.0,2879.0,-7.0,1,0
4.0,4,81.0,2819.0,7.0,1,0
4.0,15,91.0,2376.0,1.0,2,0
4.0,7,55.0,2217.0,-1.0,2,0
4.0,10,68.0,2031.0,1.0,2,0
4.0,6,14.0,1446.0,-8.0,3,0
4.0,6,60.0,1284.0,5.0,3,0
4.0,7,73.0,1109.0,-5.0,3,0
4.0,8,75.0,1015.0,5.0,3,0
4.0,23,37.0,220.0,-4.0,4,0
4.0,4,49.0,153.0,4.0,4,0
4.0,11,30.0,65.0,-4.0,4,1
4.0,1,63.0,3345.0,0.0,1,0
4.0,1,52.0,3124.0,0.0,1,0
4.0,5,66.0,3027.0,0.0,1,0
4.0,1,1.0,2552.0,0.0,2,1
4.0,8,97.0,2432.0,0.0,2,0
4.0,1,31.0,2339.0,0.0,2,1
4.0,10,12.0,1933.0,0.0,2,0
4.0,15,55.0,1822.0,-3.0,2,0
4.0,5,70.0,1701.0,-3.0,3,0
4.0,11,73.0,1472.0,3.0,3,0
4.0,9,55.0,1299.0,-3.0,3,0
4.0,5,80.0,1214.0,3.0,3,0
4.0,14,79.0,1061.0,-3.0,3,0
4.0,3,19.0,705.0,3.0,4,0
4.0,3,57.0,601.0,-6.0,4,0
4.0,11,68.0,366.0,6.0,4,0
4.0,1,19.0,158.0,-6.0,4,1
4.0,1,62.0,120.0,6.0,4,0
4.0,12,16.0,3195.0,0.0,1,0
4.0,5,68.0,3098.0,-3.0,1,0
4.0,8,51.0,2607.0,-10.0,2,0
4.0,3,40.0,2350.0,10.0,2,0
4.0,6,24.0,2004.0,16.0,2,0
4.0,10,30.0,1805.0,19.0,2,0
4.0,3,35.0,1231.0,15.0,3,0
4.0,17,58.0,747.0,18.0,4,0
4.0,5,36.0,590.0,-18.0,4,1
4.0,9,20.0,350.0,18.0,4,0
4.0,11,39.0,113.0,15.0,4,0
4.0,6,39.0,15.0,-15.0,4,1
4.0,6,43.0,3342.0,0.0,1,0
4.0,14,50.0,2961.0,0.0,1,0
4.0,5,76.0,2903.0,0.0,1,0
4.0,9,72.0,2734.0,0.0,1,0
4.0,3,73.0,2632.0,0.0,2,0
4.0,13,72.0,2470.0,0.0,2,0
4.0,8,32.0,2247.0,0.0,2,0
4.0,31,81.0,2108.0,0.0,2,0
4.0,17,17.0,1816.0,-7.0,2,0
4.0,17,82.0,1733.0,-4.0,3,0
4.0,8,80.0,1638.0,4.0,3,0
4.0,18,47.0,720.0,-11.0,4,0
4.0,14,49.0,568.0,11.0,4,0
4.0,7,69.0,401.0,-11.0,4,0
4.0,12,38.0,201.0,11.0,4,0
4.0,3,11.0,27.0,11.0,4,0
4.0,3,47.0,3428.0,0.0,1,0
4.0,2,67.0,3188.0,0.0,1,0
4.0,4,6.0,2900.0,0.0,1,0
4.0,5,10.0,2546.0,-3.0,2,0
4.0,8,73.0,2325.0,0.0,2,0
4.0,17,82.0,1906.0,-7.0,2,0
4.0,10,29.0,1848.0,7.0,2,0
4.0,7,61.0,1820.0,-10.0,2,0
4.0,7,72.0,1755.0,-10.0,3,0
4.0,11,11.0,1381.0,-10.0,3,0
4.0,2,30.0,1251.0,7.0,3,0
4.0,25,55.0,771.0,3.0,4,0
